,movieId,title,genres,weighted average
754,27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action Thriller,2.0911854103343464
755,2731,The 400 Blows (Les quatre cents coups) (1959),Crime Drama,2.0911854103343464
756,48,Pocahontas (1995),Animation Children Drama Musical Romance,2.090246736992669
757,520,Robin Hood: Men in Tights (1993),Comedy,2.0895335007268403
758,31410,"Downfall (Untergang, Der) (2004)",Drama War,2.0894756838905777
759,5299,My Big Fat Greek Wedding (2002),Comedy Romance,2.089260385005066
760,1396,Sneakers (1992),Action Comedy Crime Drama Sci-Fi,2.088674507730937
761,1344,Cape Fear (1962),Crime Drama Thriller,2.0885258358662613
762,2278,Ronin (1998),Action Crime Thriller,2.088375627341486
763,33679,Mr. & Mrs. Smith (2005),Action Adventure Comedy Romance,2.08815877595178
764,2010,Metropolis (1927),Drama Sci-Fi,2.088145896656535
765,968,Night of the Living Dead (1968),Horror Sci-Fi Thriller,2.0877659574468086
766,82459,True Grit (2010),Western,2.0877659574468086
767,1077,Sleeper (1973),Comedy Sci-Fi,2.0877659574468086
768,5954,25th Hour (2002),Crime Drama,2.087627797734181
769,628,Primal Fear (1996),Crime Drama Mystery Thriller,2.087386018237082
770,1380,Grease (1978),Comedy Musical Romance,2.086570266404434
771,56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama Horror Musical Thriller,2.0862968591692
772,97921,Silver Linings Playbook (2012),Comedy Drama,2.0862968591692
773,61240,Let the Right One In (Låt den rätte komma in) (2008),Drama Fantasy Horror Romance,2.085061684248167
774,55276,Michael Clayton (2007),Drama Thriller,2.085061684248167
775,1834,The Spanish Prisoner (1997),Crime Drama Mystery Thriller,2.0835866261398177
776,1189,The Thin Blue Line (1988),Documentary,2.0835866261398177
777,1218,The Killer (Die xue shuang xiong) (1989),Action Crime Drama Thriller,2.0835866261398177
778,91077,The Descendants (2011),Comedy Drama,2.0835866261398177
779,3062,The Longest Day (1962),Action Drama War,2.0835866261398177
780,65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure Animation Children Fantasy,2.0835866261398177
781,3556,The Virgin Suicides (1999),Drama Romance,2.0821837736731355
782,3489,Hook (1991),Adventure Comedy Fantasy,2.081980845328898
783,3301,The Whole Nine Yards (2000),Comedy Crime,2.0810536980749745
784,236,French Kiss (1995),Action Comedy Romance,2.0808341776426884
785,104374,About Time (2013),Drama Fantasy Romance,2.0806484295845995
786,7445,Man on Fire (2004),Action Crime Drama Mystery Thriller,2.080243161094225
787,1343,Cape Fear (1991),Thriller,2.079969604863222
788,2302,My Cousin Vinny (1992),Comedy,2.0796841996805937
789,5072,Metropolis (2001),Animation Sci-Fi,2.0795534252981063
790,1485,Liar Liar (1997),Comedy,2.079201922287029
791,471,The Hudsucker Proxy (1994),Comedy,2.078951367781155
792,5782,The Professional (Le professionnel) (1981),Action Drama Thriller,2.078587426011838
793,64957,The Curious Case of Benjamin Button (2008),Drama Fantasy Mystery Romance,2.078452312494866
794,3300,Pitch Black (2000),Horror Sci-Fi Thriller,2.078403865637908
795,7458,Troy (2004),Action Adventure Drama War,2.078283308004053
796,7323,"Good bye, Lenin! (2003)",Comedy Drama,2.0769459495176426
797,1256,Duck Soup (1933),Comedy Musical War,2.0769459495176426
798,4105,The Evil Dead (1981),Fantasy Horror Thriller,2.0762641613705446
799,1350,The Omen (1976),Horror Mystery Thriller,2.0762641613705446
800,88810,The Help (2011),Drama,2.0762411347517733
801,1175,Delicatessen (1991),Comedy Drama Romance,2.0762411347517733
802,3255,"League of Their Own, A (1992)",Comedy Drama,2.075278622087133
803,7360,Dawn of the Dead (2004),Action Drama Horror Thriller,2.074705547112462
804,72641,The Blind Side  (2009),Drama,2.07427198744975
805,61024,Pineapple Express (2008),Action Comedy Crime,2.07427198744975
806,3717,Gone in 60 Seconds (2000),Action Crime,2.07418157357118
807,45499,X-Men: The Last Stand (2006),Action Sci-Fi Thriller,2.0730213935001167
808,3148,The Cider House Rules (1999),Drama,2.072568389057751
809,345,"The Adventures of Priscilla, Queen of the Desert (1994)",Comedy Drama,2.0721673421141507
810,8528,Dodgeball: A True Underdog Story (2004),Comedy,2.071993609227652
811,2908,Boys Don't Cry (1999),Drama,2.071993609227652
812,2420,The Karate Kid (1984),Drama,2.0716485362342025
813,8533,The Notebook (2004),Drama Romance,2.0716485362342025
814,3198,Papillon (1973),Crime Drama,2.0706686930091185
815,2966,The Straight Story (1999),Adventure Drama,2.0706686930091185
816,1635,The Ice Storm (1997),Drama,2.070355801895226
817,8370,The Blind Swordsman: Zatoichi (Zatôichi) (2003),Action Comedy Crime Drama,2.0703520770010133
818,4019,Finding Forrester (2000),Drama,2.069908814589666
819,1994,Poltergeist (1982),Horror Thriller,2.069908814589666
820,955,Bringing Up Baby (1938),Comedy Romance,2.067333671057076
821,64969,Yes Man (2008),Comedy,2.0671821920257463
822,122900,Ant-Man (2015),Action Adventure Sci-Fi,2.0662782843633907
823,1982,Halloween (1978),Horror,2.0662782843633907
824,101,Bottle Rocket (1996),Adventure Comedy Crime Romance,2.066076384300251
825,1376,Star Trek IV: The Voyage Home (1986),Adventure Comedy Sci-Fi,2.065119813387997
826,2391,"Simple Plan, A (1998)",Crime Drama Thriller,2.064900525006908
827,1958,Terms of Endearment (1983),Comedy Drama,2.064900525006908
828,54995,Planet Terror (2007),Action Horror Sci-Fi,2.064900525006908
829,96821,The Perks of Being a Wallflower (2012),Drama Romance,2.064475683890578
830,4447,Legally Blonde (2001),Comedy Romance,2.064447188449848
831,41997,Munich (2005),Action Crime Drama Thriller,2.064336372847011
832,96610,Looper (2012),Action Crime Sci-Fi,2.063473594224924
833,1022,Cinderella (1950),Animation Children Fantasy Musical Romance,2.063196555217832
834,91658,The Girl with the Dragon Tattoo (2011),Drama Thriller,2.063196555217832
835,5502,Signs (2002),Horror Sci-Fi Thriller,2.0620567375886525
836,5673,Punch-Drunk Love (2002),Comedy Drama Romance,2.0613659390255137
837,1944,From Here to Eternity (1953),Drama Romance War,2.060859353412545
838,3783,Croupier (1998),Crime Drama,2.060859353412545
839,59387,The Fall (2006),Adventure Drama Fantasy,2.060859353412545
840,4033,Thirteen Days (2000),Drama Thriller War,2.0603226560673367
841,6331,Spellbound (2002),Documentary,2.0603226560673367
842,4223,Enemy at the Gates (2001),Drama War,2.060201367781155
843,85414,Source Code (2011),Action Drama Mystery Sci-Fi Thriller,2.059829250849276
844,1947,West Side Story (1961),Drama Musical Romance,2.059829250849276
845,54259,Stardust (2007),Adventure Comedy Fantasy Romance,2.059829250849276
846,103141,Monsters University (2013),Adventure Animation Comedy,2.059080547112462
847,3210,Fast Times at Ridgemont High (1982),Comedy Drama Romance,2.057244174265451
848,5013,Gosford Park (2001),Comedy Drama Mystery,2.057019025104132
849,1061,Sleepers (1996),Thriller,2.056571638193061
850,81932,The Fighter (2010),Drama,2.05520681908286
851,1298,Pink Floyd: The Wall (1982),Drama Musical,2.05520681908286
852,1569,My Best Friend's Wedding (1997),Comedy Romance,2.053951367781155
853,252,I.Q. (1994),Comedy Romance,2.0534919064112533
854,14,Nixon (1995),Drama,2.0534447821681865
855,6620,American Splendor (2003),Comedy Drama,2.0534447821681865
856,81562,127 Hours (2010),Adventure Drama Thriller,2.0534447821681865
857,4128,The Lost Boys (1987),Comedy Horror Thriller,2.0533376198269817
858,2490,Payback (1999),Action Thriller,2.0530563998649103
859,232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy Drama Romance,2.052811550151976
860,1955,Kramer vs. Kramer (1979),Drama,2.052811550151976
861,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure Animation Comedy Fantasy Romance,2.052811550151976
862,2912,The Limey (1999),Crime Drama Thriller,2.052811550151976
863,8366,Saved! (2004),Comedy Drama,2.052811550151976
864,6188,Old School (2003),Comedy,2.0527628399968827
865,27611,Battlestar Galactica (2003),Drama Sci-Fi War,2.052271636538154
866,27831,Layer Cake (2004),Crime Drama Thriller,2.052271636538154
867,4085,Beverly Hills Cop (1984),Action Comedy Crime Drama,2.050631029470068
868,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure Animation Children,2.050255595468361
869,97938,Life of Pi (2012),Adventure Drama IMAX,2.050078439062653
870,3462,Modern Times (1936),Comedy Drama Romance,2.049969604863222
871,2105,Tron (1982),Action Adventure Sci-Fi,2.0499392097264435
872,54881,The King of Kong (2007),Documentary,2.04951874366768
873,2739,The Color Purple (1985),Drama,2.04951874366768
874,8970,Finding Neverland (2004),Drama,2.047848594224924
875,1257,Better Off Dead... (1985),Comedy Romance,2.047759765844872
876,102445,Star Trek Into Darkness (2013),Action Adventure Sci-Fi IMAX,2.047759765844872
877,616,The Aristocats (1970),Animation Children,2.0475008443093548
878,3060,The Commitments (1991),Comedy Drama Musical,2.0473150962512663
879,3396,The Muppet Movie (1979),Adventure Children Comedy Musical,2.046214423873998
880,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure Animation Children Comedy,2.0446301925025328
881,33004,The Hitchhiker's Guide to the Galaxy (2005),Adventure Comedy Sci-Fi,2.044573777286544
882,4975,Vanilla Sky (2001),Mystery Romance Sci-Fi Thriller,2.044573777286544
883,1962,Driving Miss Daisy (1989),Drama,2.0443372538654687
884,1960,The Last Emperor (1987),Drama,2.043722235211597
885,3418,Thelma & Louise (1991),Adventure Crime Drama,2.0432574690488545
886,97913,Wreck-It Ralph (2012),Animation Comedy,2.0421732522796354
887,45728,Clerks II (2006),Comedy,2.0410918868365675
888,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama Fantasy Romance,2.0410918868365675
889,786,Eraser (1996),Action Drama Thriller,2.041009688449848
890,112290,Boyhood (2014),Drama,2.040944037189344
891,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action Comedy,2.040944037189344
892,3176,The Talented Mr. Ripley (1999),Drama Mystery Thriller,2.0407077724706904
893,86833,Bridesmaids (2011),Comedy,2.040526849037488
894,653,Dragonheart (1996),Action Adventure Fantasy,2.040074818798223
895,61323,Burn After Reading (2008),Comedy Crime Drama,2.03994232717637
896,3174,Man on the Moon (1999),Comedy Drama,2.03994232717637
897,176371,Blade Runner 2049 (2017),Sci-Fi,2.0395558932792976
898,57640,Hellboy II: The Golden Army (2008),Action Adventure Fantasy Sci-Fi,2.0395558932792976
899,4855,Dirty Harry (1971),Action Crime Thriller,2.039475683890577
900,69,Friday (1995),Comedy,2.039475683890577
901,39292,"Good Night, and Good Luck. (2005)",Crime Drama,2.039475683890577
902,2915,Risky Business (1983),Comedy,2.039387031408308
903,1094,The Crying Game (1992),Drama Romance Thriller,2.039387031408308
904,1909,The X-Files: Fight the Future (1998),Action Crime Mystery Sci-Fi Thriller,2.039387031408308
905,2648,Frankenstein (1931),Drama Horror Sci-Fi,2.0381320806852723
906,3053,The Messenger: The Story of Joan of Arc (1999),Drama War,2.0381320806852723
907,3831,Saving Grace (2000),Comedy,2.0381320806852723
908,27815,"The Chorus (Choristes, Les) (2004)",Drama,2.0381320806852723
909,45720,The Devil Wears Prada (2006),Comedy Drama,2.037770427319864
910,39183,Brokeback Mountain (2005),Drama Romance,2.037770427319864
911,216,Billy Madison (1995),Comedy,2.035605731654364
912,2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,2.034106850596212
913,19,Ace Ventura: When Nature Calls (1995),Comedy,2.032329372754905
914,104841,Gravity (2013),Action Sci-Fi IMAX,2.032223594224924
915,3702,Mad Max (1979),Action Adventure Sci-Fi,2.0321748520236764
916,106696,Frozen (2013),Adventure Animation Comedy Fantasy Musical Romance,2.030709569227544
917,158238,The Nice Guys (2016),Crime Mystery Thriller,2.0306484295846
918,3159,Fantasia 2000 (1999),Animation Children Musical IMAX,2.0306484295846
919,3034,Robin Hood (1973),Adventure Animation Children Comedy Musical,2.030500675447484
920,2140,The Dark Crystal (1982),Adventure Fantasy,2.030417486143393
921,30812,The Aviator (2004),Drama,2.0302431610942246
922,44761,Brick (2005),Crime Drama Film-Noir Mystery,2.0286854103343464
923,187593,Deadpool 2 (2018),Action Comedy Sci-Fi,2.0286854103343464
924,2583,Cookie's Fortune (1999),Comedy Drama,2.0286854103343464
925,154,Beauty of the Day (Belle de jour) (1967),Drama,2.0286854103343464
926,4029,State and Main (2000),Comedy Drama,2.0286854103343464
927,104211,We're the Millers (2013),Comedy Crime,2.0286220871327254
928,69951,The Imaginarium of Doctor Parnassus (2009),Drama Fantasy,2.027830547112462
929,4007,Wall Street (1987),Drama,2.0269756838905777
930,3735,Serpico (1973),Crime Drama,2.0262381548364026
931,8914,Primer (2004),Drama Sci-Fi,2.0262381548364026
932,1125,The Return of the Pink Panther (1975),Comedy Crime,2.026120820668693
933,3,Grumpier Old Men (1995),Comedy Romance,2.024944470423194
934,2795,National Lampoon's Vacation (1983),Comedy,2.0244914659808275
935,102125,Iron Man 3 (2013),Action Sci-Fi Thriller IMAX,2.024411094224924
936,30810,The Life Aquatic with Steve Zissou (2004),Adventure Comedy Fantasy,2.024398258440812
937,8622,Fahrenheit 9/11 (2004),Documentary,2.024398258440812
938,610,Heavy Metal (1981),Action Adventure Animation Horror Sci-Fi,2.0234871511467256
939,362,The Jungle Book (1994),Adventure Children Romance,2.023064544966923
940,2991,Live and Let Die (1973),Action Adventure Thriller,2.022598123430686
941,3168,Easy Rider (1969),Adventure Drama,2.022088879572372
942,783,The Hunchback of Notre Dame (1996),Animation Children Drama Musical Romance,2.0220364741641337
943,3307,City Lights (1931),Comedy Drama Romance,2.0218611176057983
944,3868,The Naked Gun: From the Files of Police Squad! (1988),Action Comedy Crime Romance,2.021529888551165
945,2470,Crocodile Dundee (1986),Adventure Comedy,2.02084999733376
946,1129,Escape from New York (1981),Action Adventure Sci-Fi Thriller,2.0207115579456008
947,1179,The Grifters (1990),Crime Drama Film-Noir,2.0199819880670944
948,2023,The Godfather: Part III (1990),Crime Drama Mystery Thriller,2.019723066531577
949,348,Bullets Over Broadway (1994),Comedy,2.019630192502533
950,6773,The Triplets of Belleville (Les triplettes de Belleville) (2003),Animation Comedy Fantasy,2.0194459795523625
951,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama Romance,2.0194459795523625
952,122922,Doctor Strange (2016),Action Adventure Sci-Fi,2.0194459795523625
953,2455,The Fly (1986),Drama Horror Sci-Fi Thriller,2.0186081854810207
954,802,Phenomenon (1996),Drama Romance,2.018022333817893
955,5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action Mystery Thriller,2.01709726443769
956,3298,Boiler Room (2000),Crime Drama Thriller,2.0167173252279635
957,8529,The Terminal (2004),Comedy Drama Romance,2.0167173252279635
958,671,Mystery Science Theater 3000: The Movie (1996),Comedy Sci-Fi,2.016611786558596
959,88140,Captain America: The First Avenger (2011),Action Adventure Sci-Fi Thriller War,2.016598594224924
960,86332,Thor (2011),Action Adventure Drama Fantasy IMAX,2.0157116037904523
961,48082,The Science of Sleep (La science des rêves) (2006),Comedy Drama Fantasy Romance,2.015404807958
962,5294,Frailty (2001),Crime Drama Thriller,2.015404807958
963,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,2.015404807958
964,5812,Far from Heaven (2002),Drama Romance,2.015404807958
965,5608,The Das Experiment (Experiment) (2001),Drama Thriller,2.015404807958
966,106487,The Hunger Games: Catching Fire (2013),Action Adventure Sci-Fi IMAX,2.014876081365443
967,114662,American Sniper (2014),Action War,2.013981762917933
968,4025,Miss Congeniality (2000),Comedy Crime,2.013665938449848
969,97752,Cloud Atlas (2012),Drama Sci-Fi IMAX,2.012797952327628
970,2083,The Muppet Christmas Carol (1992),Children Comedy Musical,2.012797952327628
971,5791,Frida (2002),Drama Romance,2.012205547112462
972,2467,"The Name of the Rose (Name der Rose, Der) (1986)",Crime Drama Mystery Thriller,2.01177811550152
973,90866,Hugo (2011),Children Drama Mystery,2.01177811550152
974,128360,The Hateful Eight (2015),Western,2.01177811550152
975,58803,21 (2008),Crime Drama Romance Thriller,2.01177811550152
976,2336,Elizabeth (1998),Drama,2.0117285582132944
977,5014,I Am Sam (2001),Drama,2.011532272483461
978,2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,2.0112968591691995
979,145,Bad Boys (1995),Action Comedy Crime Drama Thriller,2.010087013528816
980,2366,King Kong (1933),Action Adventure Fantasy Horror,2.009969604863222
981,2872,Excalibur (1981),Adventure Fantasy,2.009969604863222
982,4641,Ghost World (2001),Comedy Drama,2.0083586626139818
983,3105,Awakenings (1990),Drama Mystery,2.0080823431887262
984,6323,Identity (2003),Crime Horror Mystery Thriller,2.0080823431887262
985,5135,Monsoon Wedding (2001),Comedy Romance,2.0078520770010133
986,2312,Children of a Lesser God (1986),Drama,2.0078520770010133
987,3088,Harvey (1950),Comedy Fantasy,2.0078520770010133
988,7569,You Only Live Twice (1967),Action Adventure Sci-Fi Thriller,2.0078520770010133
989,45186,Mission: Impossible III (2006),Action Adventure Thriller,2.007408814589666
990,2006,The Mask of Zorro (1998),Action Comedy Romance,2.0059270516717325
991,3098,The Natural (1984),Drama,2.00528748733536
992,41569,King Kong (2005),Action Adventure Drama Fantasy Thriller,2.003951367781155
993,1088,Dirty Dancing (1987),Drama Musical Romance,2.0036727456940224
994,785,Kingpin (1996),Comedy,2.0036727456940224
995,2403,First Blood (Rambo: First Blood) (1982),Action Adventure Drama Thriller,2.0029635258358662
996,7,Sabrina (1995),Comedy Romance,2.002926939097152
997,1301,Forbidden Planet (1956),Drama Sci-Fi,2.002630348375029
998,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy Drama Romance,2.002630348375029
999,911,Charade (1963),Comedy Crime Mystery Romance Thriller,2.002630348375029
1000,18,Four Rooms (1995),Comedy,2.001975683890578
1001,27660,The Animatrix (2003),Action Animation Drama Sci-Fi,2.001975683890578
1002,31696,Constantine (2005),Action Fantasy Horror Thriller,2.001671732522796
1003,3252,Scent of a Woman (1992),Drama,2.001463469548576
1004,524,Rudy (1993),Drama,2.001005721437511
1005,61132,Tropic Thunder (2008),Action Adventure Comedy War,2.000759878419453
1006,6754,Underworld (2003),Action Fantasy Horror,2.000759878419453
1007,45517,Cars (2006),Animation Children Comedy,2.0005745422195864
1008,494,Executive Decision (1996),Action Adventure Thriller,2.0005745422195864
1009,7373,Hellboy (2004),Action Adventure Fantasy Horror,2.0005745422195864
1010,2003,Gremlins (1984),Comedy Horror,2.0005745422195864
1011,281,Nobody's Fool (1994),Comedy Drama Romance,1.999240121580547
1012,6796,Boyz N the Hood (1991),Crime Drama,1.997889226612631
1013,428,"Bronx Tale, A (1993)",Drama,1.997889226612631
1014,249,Immortal Beloved (1994),Drama Romance,1.997889226612631
1015,47997,Idiocracy (2006),Adventure Comedy Sci-Fi Thriller,1.997889226612631
1016,2021,Dune (1984),Adventure Sci-Fi,1.9973712314137848
1017,112175,How to Train Your Dragon 2 (2014),Action Adventure Animation,1.9973150962512665
1018,4881,The Man Who Wasn't There (2001),Crime Drama,1.9968263901305203
1019,91630,Mission: Impossible - Ghost Protocol (2011),Action Adventure Thriller IMAX,1.9967187068250896
1020,1188,Strictly Ballroom (1992),Comedy Romance,1.9967187068250896
1021,3317,Wonder Boys (2000),Comedy Drama,1.9967187068250896
1022,222,Circle of Friends (1995),Drama Romance,1.996580547112462
1023,2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama Mystery Romance Thriller,1.996580547112462
1024,314,The Secret of Roan Inish (1994),Children Drama Fantasy Mystery,1.996580547112462
1025,63113,Quantum of Solace (2008),Action Adventure Thriller,1.9945288753799395
1026,3256,Patriot Games (1992),Action Crime Drama Thriller,1.993626826159428
1027,4874,K-PAX (2001),Drama Fantasy Mystery Sci-Fi,1.993184120843696
1028,53322,Ocean's Thirteen (2007),Crime Thriller,1.993184120843696
1029,599,The Wild Bunch (1969),Adventure Western,1.9926775352307269
1030,3035,Mister Roberts (1955),Comedy Drama War,1.9926775352307269
1031,104913,Rush (2013),Action Drama,1.9926775352307269
1032,381,When a Man Loves a Woman (1994),Drama Romance,1.9926775352307269
1033,1372,Star Trek VI: The Undiscovered Country (1991),Action Mystery Sci-Fi,1.9917679837892608
1034,1032,Alice in Wonderland (1951),Adventure Animation Children Fantasy Musical,1.991451367781155
1035,33615,Madagascar (2005),Adventure Animation Children Comedy,1.991451367781155
1036,1680,Sliding Doors (1998),Drama Romance,1.989969604863222
1037,60756,Step Brothers (2008),Comedy,1.9895516717325228
1038,1297,Real Genius (1985),Comedy,1.9894756838905767
1039,788,The Nutty Professor (1996),Comedy Fantasy Romance Sci-Fi,1.9889539624879533
1040,98243,Rise of the Guardians (2012),Adventure Animation Children Fantasy IMAX,1.98701874366768
1041,2596,SLC Punk! (1998),Comedy Drama,1.98701874366768
1042,4873,Waking Life (2001),Animation Drama Fantasy,1.9864821628539435
1043,8958,Ray (2004),Drama,1.9864821628539435
1044,112138,22 Jump Street (2014),Action Comedy Crime,1.9864821628539435
1045,8807,Harold and Kumar Go to White Castle (2004),Adventure Comedy,1.98629983908457
1046,46723,Babel (2006),Drama Thriller,1.9855623100303952
1047,3386,JFK (1991),Drama Mystery Thriller,1.9855623100303952
1048,3104,Midnight Run (1988),Action Comedy Crime Thriller,1.985355070461453
1049,515,The Remains of the Day (1993),Drama Romance,1.9844541540020264
1050,5110,Super Troopers (2001),Comedy Crime Mystery,1.9844541540020264
1051,6565,Seabiscuit (2003),Drama,1.984000337723742
1052,1093,The Doors (1991),Drama,1.983857717900271
1053,115210,Fury (2014),Action Drama War,1.98339957914426
1054,3654,The Guns of Navarone (1961),Action Adventure Drama War,1.98339957914426
1055,3044,Dead Again (1991),Mystery Romance Thriller,1.98339957914426
1056,4467,The Adventures of Baron Munchausen (1988),Adventure Comedy Fantasy,1.98339957914426
1057,6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action Adventure Animation Fantasy,1.98339957914426
1058,2664,Invasion of the Body Snatchers (1956),Horror Sci-Fi Thriller,1.98339957914426
1059,62849,RocknRolla (2008),Action Crime,1.98339957914426
1060,6993,Hannah and Her Sisters (1986),Comedy Drama Romance,1.98339957914426
1061,3072,Moonstruck (1987),Comedy Romance,1.9829449510300567
1062,40629,Pride & Prejudice (2005),Drama Romance,1.9829449510300567
1063,4299,"Knight's Tale, A (2001)",Action Comedy Romance,1.982281859292757
1064,117176,The Theory of Everything (2014),Drama Romance,1.9821205077775792
1065,50068,Letters from Iwo Jima (2006),Drama War,1.9821205077775792
1066,1296,"Room with a View, A (1986)",Drama Romance,1.9821205077775792
1067,3510,Frequency (2000),Drama Thriller,1.9818895643363728
1068,3543,Diner (1982),Comedy Drama,1.9813829787234043
1069,6296,"Mighty Wind, A (2003)",Comedy Musical,1.9813829787234043
1070,6385,Whale Rider (2002),Drama,1.9813829787234043
1071,492,Manhattan Murder Mystery (1993),Comedy Mystery,1.9813829787234043
1072,8981,Closer (2004),Drama Romance,1.980955547112462
1073,2114,The Outsiders (1983),Drama,1.980955547112462
1074,1260,M (1931),Crime Film-Noir Thriller,1.9806484295846
1075,2118,The Dead Zone (1983),Thriller,1.9806484295846
1076,106489,The Hobbit: The Desolation of Smaug (2013),Adventure Fantasy IMAX,1.9799696048632216
1077,1025,The Sword in the Stone (1963),Animation Children Fantasy Musical,1.9799696048632216
1078,4018,What Women Want (2000),Comedy Romance,1.979778790949004
1079,1271,Fried Green Tomatoes (1991),Comedy Crime Drama,1.9779635258358663
1080,8917,Team America: World Police (2004),Action Adventure Animation Comedy,1.977536094224924
1081,4865,From Hell (2001),Crime Horror Mystery Thriller,1.9769756838905768
1082,3476,Jacob's Ladder (1990),Horror Mystery,1.9764145429039048
1083,180,Mallrats (1995),Comedy Romance,1.9749451198919283
1084,122920,Captain America: Civil War (2016),Action Sci-Fi Thriller,1.973991434097817
1085,27904,"Scanner Darkly, A (2006)",Animation Drama Mystery Sci-Fi Thriller,1.973991434097817
1086,1120,The People vs. Larry Flynt (1996),Comedy Drama,1.9736856917707983
1087,2018,Bambi (1942),Animation Children Drama,1.9729643257078864
1088,2193,Willow (1988),Action Adventure Fantasy,1.972701367781155
1089,282,Nell (1994),Drama,1.972701367781155
1090,8984,Ocean's Twelve (2004),Action Comedy Crime Thriller,1.972096557574044
1091,370,Naked Gun 33 1/3: The Final Insult (1994),Action Comedy,1.970901897075778
1092,194,Smoke (1995),Comedy Drama,1.970111448834853
1093,543,So I Married an Axe Murderer (1993),Comedy Romance Thriller,1.9700867373415367
1094,86882,Midnight in Paris (2011),Comedy Fantasy Romance,1.969969604863222
1095,62374,Body of Lies (2008),Action Drama Thriller,1.9699502625034544
1096,2135,Doctor Dolittle (1967),Adventure Children Musical,1.9699502625034544
1097,53996,Transformers (2007),Action Sci-Fi Thriller IMAX,1.9694295066635488
1098,2125,Ever After: A Cinderella Story (1998),Comedy Drama Romance,1.969098277608916
1099,1377,Batman Returns (1992),Action Crime,1.9684270516717324
1100,1186,"Sex, Lies, and Videotape (1989)",Drama,1.9682502973437288
1101,56152,Enchanted (2007),Adventure Animation Children Comedy Fantasy Musical Romance,1.9674146254246376
1102,40278,Jarhead (2005),Action Drama War,1.9674146254246376
1103,3271,Of Mice and Men (1992),Drama,1.9674146254246376
1104,1476,Private Parts (1997),Comedy Drama,1.96679915828852
1105,2476,Heartbreak Ridge (1986),Action War,1.9661854103343464
1106,72737,The Princess and the Frog (2009),Animation Children Fantasy Musical Romance,1.9661854103343464
1107,134368,Spy (2015),Action Comedy Crime,1.965330547112462
1108,1552,Con Air (1997),Action Adventure Thriller,1.9652774200195764
1109,96588,Pitch Perfect (2012),Comedy Musical,1.9644756838905773
1110,63131,Role Models (2008),Comedy,1.9644756838905773
1111,122892,Avengers: Age of Ultron (2015),Action Adventure Sci-Fi,1.964426432511539
1112,7265,The Dreamers (2003),Drama,1.9641688099134909
1113,47629,The Queen (2006),Drama,1.9641688099134909
1114,2065,The Purple Rose of Cairo (1985),Comedy Drama Fantasy Romance,1.9641688099134909
1115,2294,Antz (1998),Adventure Animation Children Comedy Fantasy,1.9641675109760213
1116,8638,Before Sunset (2004),Drama Romance,1.9639817629179328
1117,3526,Parenthood (1989),Comedy Drama,1.9639817629179328
1118,5992,The Hours (2002),Drama Romance,1.9639817629179328
1119,41,Richard III (1995),Drama War,1.9639817629179328
1120,2694,Big Daddy (1999),Comedy,1.96369997467072
1121,2117,1984 (Nineteen Eighty-Four) (1984),Drama Sci-Fi,1.9635258358662613
1122,96737,Dredd (2012),Action Sci-Fi,1.9635258358662613
1123,4378,Sexy Beast (2000),Crime Drama,1.9635258358662613
1124,53894,Sicko (2007),Documentary Drama,1.9635258358662613
1125,30793,Charlie and the Chocolate Factory (2005),Adventure Children Comedy Fantasy IMAX,1.9635258358662613
1126,2746,Little Shop of Horrors (1986),Comedy Horror Musical,1.9630192502532928
1127,3082,The World Is Not Enough (1999),Action Adventure Thriller,1.9630192502532928
1128,3555,U-571 (2000),Action Thriller War,1.962881090540665
1129,1566,Hercules (1997),Adventure Animation Children Comedy Musical,1.9613687616432984
1130,95167,Brave (2012),Action Adventure Animation Children,1.9612968591692
1131,2407,Cocoon (1985),Comedy Sci-Fi,1.9604686505973
1132,89864,50/50 (2011),Comedy Drama,1.9601663733802592
1133,1029,Dumbo (1941),Animation Children Drama Musical,1.9588145896656528
1134,5679,The Ring (2002),Horror Mystery Thriller,1.9582066869300911
1135,5810,8 Mile (2002),Drama,1.9578916153903176
1136,53000,28 Weeks Later (2007),Horror Sci-Fi Thriller,1.957193515704154
1137,87306,Super 8 (2011),Mystery Sci-Fi Thriller IMAX,1.957193515704154
1138,5574,The Transporter (2002),Action Crime,1.957183773673136
1139,1042,That Thing You Do! (1996),Comedy Drama,1.9560536980749743
